A27,A24,A42,A41,A26,A22,A13,A16,A46,A15,A23,A39,A19,A35,A6,A45,A12,A25,A18,A38,A11,A14,A7,A1,A51,Bankrupt,Bankruptcy_Probability,Risk_Level
0.0,0.1551,0.0,0.35827,0.73057,0.0,0.28407,0.73057,0.28526,499.61,0.2479,0.001988,0.2479,0.002946,0.0,1.0538,0.65473,0.38074,0.36748,0.43016,0.36749,0.36748,0.36748,0.36748,0.56126,0.0,0.02593450345950346,Low Risk
2.2995,0.3321,0.18555,0.042427,0.63188,0.35524,0.15174,0.63188,1.7193,577.64,0.1512,0.18555,0.1512,0.35524,0.3321,1.4478,0.62964,0.54024,0.28948,0.54024,0.28948,0.28948,0.28948,0.28948,0.45976,0.0,0.025668428079850907,Low Risk
11.917,0.1551,0.076692,0.15262,0.20549,0.12409,0.083107,0.20549,1.4874,1776.2,0.071468,0.04248,0.071468,0.068735,0.0,0.26921,0.3577,0.13234,0.11564,0.65427,0.12605,0.11564,0.11564,0.11564,0.32329,0.0,0.14932876970657813,Low Risk
46.273,0.1551,0.27605,0.018788,1.7438,0.6893111999999999,0.28546,1.7438,0.97354,209.32,0.27107,0.27465,0.27107,0.6873499999999996,0.0,49.686759999999886,1.9925,-0.1884,0.69263,0.544,0.7241655999999999,0.6911963999999999,0.6911963999999999,0.6059115999999999,0.456,0.0,0.10319880317492044,Low Risk
-0.17578,-0.005026,-0.0179,-2.181132,0.015577,-0.013247,0.010886,0.020581,1.4135,17734.0,-0.009438,-0.0179,-0.006791,-0.013247,-0.006985,-0.032811,-0.012891,0.5955,-0.005026,0.59706,-0.005026,-0.005026,-0.005026,-0.006985,0.38986,0.0,0.07862440817639169,Low Risk
0.0,0.1551,0.0,0.064346,0.54248,0.0,0.17268,0.54248,0.66214,672.83,0.007781,0.004399,0.007781,0.009533,0.0,0.058874,0.029156,0.22462,0.016863,0.35011,0.022739,0.016863,0.016863,0.016863,0.57838,0.0,0.0,
0.048195,-0.093003,0.00484,0.065667,0.47296,0.00439,0.11342,0.47478,3.1657,768.78,-0.001777,0.00484,-0.001343,0.00439,-0.0975,-0.027064,-0.005623,0.72832,-0.001218,0.72832,-0.001218,-0.001218,-0.001218,-0.001611,0.21665,0.0,0.004838853100922066,Low Risk
-0.14253,-0.30101,-0.014434,-2.181132,-0.003901,-0.030801,-0.002745,-0.003901,0.47861,-26329.16,-0.014242,-0.014434,-0.014242,-0.030801,-0.30101,-0.11342,-0.026512,-0.65128,-0.030391,-0.29614,-0.030391,-0.030391,-0.030391,-0.030391,1.1463,0.0,0.14219454857845992,Low Risk
2.1402,0.1551,0.079657,0.19323,0.11479,0.082661,0.068794,0.11479,0.39486,3179.6,0.045072,0.039332,0.045072,0.040815,0.0,0.085238,0.10949,0.31972,0.046772,0.57215,0.085394,0.046772,0.046772,0.046772,0.42717,0.0,0.09410940315224652,Low Risk
27.889,0.1551,0.16474,0.027543,0.9904,0.31855,0.16664,1.2241,2.0398,298.17,0.13482,0.16187,0.16664,0.31299,0.0,0.82423,1.2241,0.72105,0.32221,0.73679,0.33363,0.32221,0.32221,0.26069,0.26321,0.0,0.05208758235396768,Low Risk
0.3566,0.25328,0.034201,0.073087,0.39005,0.056824,0.072592,0.42906,1.6689,850.7,0.024086,0.034201,0.030686,0.056824,0.20162,0.23701,0.18137,0.71094,0.050985,0.71094,0.050985,0.050985,0.050985,0.040019,0.28111,0.0,0.0,
0.59093,0.45978,0.05589,0.067333,0.39424,0.15028,0.063468,0.48814,2.6646,747.73,0.043664,0.05589,0.055873,0.15028,0.36302,16.806,0.42973,0.64257,0.15024,0.64257,0.15024,0.15024,0.15024,0.11741,0.34961,0.0,0.0016,Low Risk
11.47,0.1551,0.13958,0.012097,2.1579,0.26081,0.16017,2.5939,3.7828,140.71,0.10268,0.13561,0.1296,0.2534,0.0,0.45376,2.0988,0.84544,0.24216,0.88462,0.2649,0.24216,0.24216,0.19186,0.11538,0.0,0.03086163005159092,Low Risk
32.298,0.1551,0.11903,0.034989,0.69899,0.20885,0.14753,0.96222,2.2331,379.33,0.080136,0.11921,0.1205,0.20917,0.0,0.45049,1.2542,0.6345,0.21142,0.73285,0.21789,0.21142,0.21142,0.14061,0.16857,0.0,0.006844203525683663,Low Risk
0.0,0.1551,0.0,7.337411999999984,0.22551,0.0,0.09113,0.22551,0.69094,1618.5,0.090453,0.027666,0.090453,0.041736,0.0,0.66546,0.29328,0.20975,0.13646,0.4649,0.15513,0.13646,0.13646,0.13646,0.46528,0.0,0.006485766328389278,Low Risk
-0.30863,-0.08325,-0.031865,0.3904,0.063181,-0.067183,0.014947,0.055776,2.8095,6544.0,-0.037501,-0.031865,-0.039485,-0.067183,-0.079066,-6.7218,-0.49955,0.41426,-0.08325,0.81261,-0.08325,-0.08325,-0.08325,-0.079066,0.16665,0.0,0.04906879002650362,Low Risk
-2.8678,-0.44949,-0.31178,-0.067787,-0.53115,-0.4121,-0.32557,-0.53115,0.60896,-687.19,-0.34007,-0.31178,-0.34007,-0.4121,-0.44949,-1.2247,-0.5548,-0.038277,-0.44949,-0.038277,-0.44949,-0.44949,-0.44949,-0.44949,0.81018,0.0,0.44978403652577764,Medium Risk
0.58492,0.15127,0.054754,0.093553,0.25755,0.15854,0.063977,0.32695,1.0083,1116.4,0.036385,0.054754,0.049966,0.15854,0.091326,0.53052,0.25899,0.43224,0.14468,0.44019,0.14468,0.14468,0.14468,0.10535,0.55862,0.0,0.027723435542406135,Low Risk
0.31125,0.076533,0.032769,0.34184,0.066902,0.039459,0.04633,0.079002,0.84143,4620.1,0.015602,0.032769,0.022698,0.039459,0.055006,0.074779,0.063318,0.2423,0.027332,0.5168,0.027332,0.027332,0.027332,0.018787,0.43166,0.0,0.000875,Low Risk
9.3296,0.1551,0.14032,0.070731,0.38492,0.39313,0.146,0.42731,0.61767,854.18,0.11082,0.15392,0.1253,0.43123,-0.88776,0.69879,0.5537,-0.5772,0.35105,0.36599,0.39319,0.35105,0.35105,0.31047,0.634,0.0,0.2777400120402015,Low Risk
6.6869,0.1551,0.15306,0.040363,0.60563,0.34574,0.15479,0.75405,1.3895,484.05,0.10786,0.18888,0.13833,0.42666,-0.072391,0.82941,0.81893,0.17124,0.31246,0.53632,0.36416,0.31246,0.31246,0.24363,0.38154,0.0,0.04585011825895216,Low Risk
4.845,0.1551,0.08315,0.12192,0.23603,0.12661,0.10181,0.23603,0.65911,1546.4,0.067029,0.043334,0.067029,0.065985,0.0,0.88078,0.21915,0.1531,0.10206,0.46492,0.1282,0.10206,0.10206,0.10206,0.46573,0.0,0.04570348196396897,Low Risk
1.0841,0.1551,0.0,0.030562,1.9863,0.0,0.319,1.9863,3.1771,183.76,0.14383,9e-06,0.14383,1.4e-05,0.0,1.1647,0.89558,0.75126,0.21847,0.75605,0.21847,0.21847,0.21847,0.21847,0.24395,0.0,0.007593510149473517,Low Risk
0.85811,0.12489,0.078981,0.12734,0.21885,0.12201,0.098878,0.26315,1.1863,1387.0,0.064204,0.078981,0.080848,0.12201,0.099179,0.67675,0.21517,0.41956,0.12489,0.41956,0.12489,0.12489,0.12489,0.099179,0.58044,0.0,0.018911514336917568,Low Risk
0.85811,0.12489,0.078981,0.12734,0.21885,0.12201,0.098878,0.26315,1.1863,1387.0,0.064204,0.078981,0.080848,0.12201,0.099179,0.67675,0.21517,0.41956,0.12489,0.41956,0.12489,0.12489,0.12489,0.099179,0.58044,0.0,0.018911514336917568,Low Risk
0.069022,0.012115,0.006839,0.19041,0.17264,0.009037,0.045338,0.19655,0.88184,1857.0,0.006835,0.006839,0.01235,0.009037,0.00022,0.043405,0.088427,0.6119,0.016318,0.73215,0.016318,0.016318,0.016318,0.009032,0.18454,0.0,0.010119465306085308,Low Risk
0.23085,0.068016,0.024157,0.059125,0.52464,0.03236,0.067225,0.54503,2.0574,669.69,0.020283,0.024157,0.022797,0.03236,0.049229,0.068056,0.18483,0.78173,0.030538,0.78173,0.030538,0.030538,0.030538,0.02717,0.16522,0.0,0.0018620689655172414,Low Risk
2.9808,0.1551,0.039801,0.2168,0.083234,0.078059,0.033951,0.11156,1.02,3271.9,0.018341,0.038056,0.02696,0.074635,0.0,0.097609,0.091332,0.37937,0.052875,0.40313,0.079062,0.052875,0.052875,0.03597,0.57893,0.0,0.07965648586565505,Low Risk
1.8012,0.46318,0.15051,0.002976,9.21009599999998,0.21693,0.19601,9.96986399999998,13.363,32.913,0.12062,0.15051,0.15129,0.21693,0.37046,0.59153,8.5595,0.9444935999999998,0.21805,0.94733,0.21805,0.21805,0.21805,0.17384,0.025474,0.0,0.07524687079880091,Low Risk
45.615,0.0,0.17599,0.081914,0.34928,0.17181,0.2182,0.40933,0.57692,891.7,0.14526,0.17119,0.17727,0.16712,0.3333,1.886,0.33578,0.47511,0.17306,0.48462,0.17682,0.17306,0.17306,0.14181,0.51538,0.0,0.06735081020782921,Low Risk
38.837,0.1551,0.31067,0.015233,2.1518,0.48327,0.33412,2.1518,2.7377,169.62,0.30501,0.23485,0.30501,0.36534,0.27781,6.142,1.9644,0.75228,0.47447,0.75846,0.48692,0.47447,0.47447,0.47447,0.24154,0.0,0.012107814247769005,Low Risk
0.72888,0.13521,0.071641,0.16935,0.14277,0.13296,0.072858,0.17028,0.73511,2143.6,0.049664,0.071641,0.061431,0.13296,0.10701,0.30123,0.1674,0.20124,0.11401,0.31426,0.11401,0.11401,0.11401,0.092174,0.68111,0.0,0.037723731904813096,Low Risk
29.214,0.1551,0.13014,0.021091,1.2533,0.42435,0.13833,1.5457,2.9719,236.14,0.10086,0.14176,0.12703,0.46225,0.0,19.611,1.4203,0.7025,0.41422,0.70818,0.42874,0.41422,0.41422,0.32889,0.29165,0.0,0.012941185907585773,Low Risk
3.8879,0.1551,0.023543,0.14186,0.21626,0.029346,0.067822,0.21626,1.4312,1687.8,0.017674,-0.013109,0.017674,-0.016341,-0.014219,0.20863,0.064803,0.16622,0.022031,0.60907,0.029579,0.022031,0.022031,0.022031,0.33997,0.0,0.0363543631702083,Low Risk
1.0841,0.1551,0.0,0.88989,0.26566,0.0,0.10914,0.26566,0.83306,1373.9,0.09375,0.01756,0.09375,0.030629,0.0,0.55773,0.3135,0.21016,0.16352,0.43237,0.16352,0.16352,0.16352,0.16352,0.5216,0.0,0.05216607336789369,Low Risk
2.6515,0.50424,0.21424,0.01234,2.6944,0.28251,0.23427,2.6944,1.7242,135.47,0.21686,0.21424,0.21686,0.28251,0.50424,0.56786,2.4942,0.87494,0.28597,0.87494,0.28597,0.28597,0.28597,0.28597,0.11465,0.0,2.244668911335578e-05,Low Risk
1.0841,0.1551,0.091102,0.01292,2.129,0.34891,0.10177,2.5995,8.1571,140.41,0.073445,0.086378,0.091866,0.33082,0.0,2.5634,3.7671,0.83638,0.35184,0.85006,0.35184,0.35184,0.35184,0.28129,0.093398,0.0,0.1049226668497528,Low Risk
4.2791,0.1551,0.093847,0.10396,0.26361,0.14775,0.085827,0.26401,1.2233,1382.5,0.07531,0.11565,0.07544,0.18208,0.016386,0.6655,0.2792,0.45575,0.11877,0.57361,0.1533,0.11877,0.11877,0.11857,0.42541,0.0,0.054417575808226454,Low Risk
3.5312,0.91572,0.26079,0.008037,3.3727,0.6893111999999999,0.26702,4.1454,4.2348,88.049,0.21455,0.26079,0.26432,0.6873499999999996,0.74328,49.686759999999886,4.1034,0.76164,0.69263,0.76164,0.7241655999999999,0.6911963999999999,0.6911963999999999,0.6059115999999999,0.22316,0.0,0.06222489593196543,Low Risk
1.8077,0.1551,0.063291,0.13164,0.16531,0.05415,0.091309,0.18321,1.1356,1992.3,0.019478,0.060271,0.028398,0.051565,0.0,0.1351,0.16264,0.053013,0.024296,0.80355,0.054251,0.024296,0.024296,0.016664,0.14938,0.0,0.02716612186672806,Low Risk
0.0,0.1551,0.0,0.13267,0.5769,0.0,0.13091,0.5769,2.918,632.69,0.073898,0.016259,0.073898,0.012127,0.0,0.48638,0.41942,0.78659,0.055119,0.83151,0.062569,0.055119,0.055119,0.055119,0.13142,0.0,0.0011666666666666668,Low Risk
0.12885,0.10549,0.012321,0.13568,0.31632,0.010563,0.11344,0.32981,2.0009,1106.7,0.037777,0.012321,0.042417,0.010563,0.090761,0.19076,0.15526,0.70513,0.036365,0.76578,0.036365,0.036365,0.036365,0.032386,0.23422,0.0,0.0014666666666666665,Low Risk
9.2513,0.1551,0.18499,0.031604,0.78253,0.32784,0.17922,0.96005,1.4109,380.19,0.13418,0.182,0.16732,0.32255,-0.003996,14.493,1.0406,0.65751,0.29653,0.71504,0.33197,0.29653,0.29653,0.2378,0.28496,0.0,0.020092257958831967,Low Risk
29.868,0.1551,0.2043,0.066496,0.48869,0.23665,0.24019,0.48869,1.3393,746.89,0.19811,0.16442,0.19811,0.19046,0.0,5.4786,1.0413,0.20213,0.22948,0.43594,0.23741,0.22948,0.22948,0.22948,0.22038,0.0,0.14162160327875328,Low Risk
6.808,0.0,0.08297,0.10897,0.23146,0.090966,0.093542,0.27311,1.5812,1336.5,0.057477,0.28981,0.071744,0.31774,0.0,0.23594,0.42604,0.61382,0.078658,0.80585,0.09202,0.078658,0.078658,0.063017,0.18463,0.0,0.08088398082458946,Low Risk
0.4738,0.58292,0.045241,0.032206,1.0019,0.11921,0.074687,1.175,3.8337,310.63,0.044037,0.045241,0.055042,0.11921,0.46738,0.78653,0.86595,0.82574,0.14503,0.82574,0.14503,0.14503,0.14503,0.11604,0.16749,0.0,0.008637445887445888,Low Risk
0.43143,0.22989,0.041375,0.12484,0.2635,0.10517,0.066889,0.29308,0.88481,1245.4,0.041411,0.041375,0.048161,0.10517,0.19685,0.61635,0.21102,0.41987,0.12242,0.41987,0.12242,0.12242,0.12242,0.10526,0.58013,0.0,0.0,
8.4289,0.1551,0.15435,0.029729,0.83524,0.36351,0.16155,1.0071,1.0705,362.41,0.10847,0.15322,0.13605,0.36084,0.0,1.1095,1.0239,0.60261,0.3204,0.68708,0.36353,0.3204,0.3204,0.25546,0.31292,0.0,0.027860797031789664,Low Risk
46.88,0.1551,0.1315,0.037217,0.89074,0.44507,0.14113,0.89074,0.84001,409.77,0.13073,0.13463,0.13073,0.45566,0.0,1.0663,0.86528,0.46314,0.44244,0.48867,0.45194,0.44244,0.44244,0.44244,0.51133,0.0,0.07968505314653393,Low Risk
1.1753,-0.025907,0.11642,0.10467,0.25684,0.10038,0.13104,0.25982,0.33324,1404.8,0.087551,0.11642,0.08905,0.10038,-0.0272,0.50648,0.2201,0.5082,0.076777,0.59421,0.076777,0.076777,0.076777,0.075483,0.34882,0.0,0.0882151187604906,Low Risk
0.0,0.1551,0.0,7.337411999999984,0.41628,0.0,0.11806,0.4162,2.1146,876.99,0.11761,0.000325,0.11759,0.000373,0.0,0.47135,0.97837,0.67217,0.13482,0.7399,0.14405,0.13482,0.13482,0.13485,0.1378,0.0,0.0,
7.4576,0.1551,0.072938,0.068195,0.39512,0.16188,0.11062,0.4503,0.45786,810.57,0.049927,0.054852,0.063482,0.12174,0.0,0.43411,0.32917,0.43478,0.14089,0.53214,0.1626,0.14089,0.14089,0.11081,0.42802,0.0,0.14954650027565786,Low Risk
1.1741,0.085518,0.10168,0.339,0.10224,0.06547,0.14681,0.12308,0.55031,2965.5,0.10795,0.10168,0.13281,0.06547,0.069509,0.18085,0.1518,0.21569,0.085518,0.42036,0.085518,0.085518,0.085518,0.069509,0.56335,0.0,0.22087803887172378,Low Risk
1.9225,0.1551,0.041544,0.23316,0.13093,0.057673,0.10094,0.14775,0.26858,2470.5,0.033323,0.043983,0.044811,0.061059,0.0,0.57701,0.090942,0.048234,0.062208,0.2875,0.092207,0.062208,0.062208,0.04626,0.68404,0.0,0.15972818522615062,Low Risk
1.4884,0.1551,0.073177,0.031019,0.81669,0.10326,0.099981,0.95362,4.9298,382.75,0.046136,0.081597,0.060492,0.11514,0.0,49.686759999999886,0.94892,0.072909,0.085359,0.89281,0.15474,0.085359,0.085359,0.065102,0.089954,0.0,0.06211153560041744,Low Risk
1.3288,0.1551,0.012563,0.89192,0.08324,0.024079,0.068422,0.08324,0.35547,4384.9,0.050266,0.042261,0.050266,0.080999,-0.69346,0.24926,0.0671,-0.59712,0.096341,-0.47633,0.11446,0.096341,0.096341,0.096341,1.4358,0.0,0.12798691094286796,Low Risk
1.2435,0.37375,0.11103,0.080254,0.30118,0.20865,0.10642,0.37102,0.92833,983.77,0.079916,0.11103,0.099949,0.20865,0.29712,0.45994,0.34845,0.46098,0.18782,0.46098,0.18782,0.18782,0.18782,0.15017,0.53902,0.0,0.06017675503026113,Low Risk
1.1986,0.15842,0.10386,0.015226,1.8921,0.15633,0.17247,2.1768,4.0126,167.68,0.082692,0.10386,0.10524,0.15633,0.12447,0.59354,1.3283,0.84735,0.15842,0.84735,0.15842,0.15842,0.15842,0.12447,0.11926,0.0,0.03476838374773782,Low Risk
44.078,0.1551,0.088733,0.003932,8.4469,0.26837,0.095568,8.4469,15.909,43.211,0.08839,0.08878,0.08839,0.26851,0.0,0.74595,7.8124,0.74248,0.26733,0.96578,0.27342,0.26733,0.26733,0.26733,0.034219,0.0,0.06806596961861269,Low Risk
0.072164,0.063678,0.007158,0.44252,0.071898,0.026307,0.010944,0.063828,0.64742,5718.5,0.006747,0.007158,0.005363,0.026307,0.094644,0.11896,0.031348,0.35441,0.019711,0.35583,0.019711,0.019711,0.019711,0.024796,0.62877,0.0,0.01467254166915758,Low Risk
-0.15554,-0.1782,-0.015868,0.23951,0.11363,-0.017851,0.011753,0.11413,1.9083,3198.1,-0.018302,-0.015868,-0.01825,-0.017851,-0.17832,-0.05443,-0.18434,0.88313,-0.020531,0.88761,-0.020531,-0.020531,-0.020531,-0.02059,0.11138,0.0,0.029933036049942602,Low Risk
0.96351,0.12965,0.086729,0.083605,0.40733,0.18129,0.10907,0.40733,1.2877,896.07,0.090503,0.086729,0.090503,0.18129,0.12965,0.91824,0.33798,0.34857,0.18917,0.34857,0.18917,0.18917,0.18917,0.18917,0.55971,0.0,0.06508087909543674,Low Risk
3.4649,0.1551,0.13699,0.063714,0.34877,0.23731,0.14215,0.42926,0.75044,850.3,0.079237,0.1311,0.10589,0.22711,0.0,0.43466,0.371,0.30742,0.18343,0.48822,0.25192,0.18343,0.18343,0.13726,0.49442,0.0,0.08226080456774706,Low Risk
0.41114,0.39882,0.039203,0.10876,0.25964,0.074427,0.068267,0.29019,0.64954,1257.8,0.029169,0.039203,0.036358,0.074427,0.3197,0.14729,0.27845,0.54123,0.069025,0.73995,0.069025,0.069025,0.069025,0.055377,0.24789,0.0,0.0,
0.91364,0.1557,0.082085,0.08063,0.4107,0.12158,0.093622,0.40013,1.4917,912.2,0.082775,0.082085,0.080303,0.12158,0.15861,0.39802,0.34694,0.63942,0.11894,0.64314,0.11894,0.11894,0.11894,0.1226,0.34283,0.0,0.003821067821067821,Low Risk
1.2223,0.14404,0.1087,0.055924,0.4468,0.14481,0.13043,0.58529,2.1357,623.62,0.077255,0.1087,0.10812,0.14481,0.10292,0.55957,0.48516,0.68303,0.14404,0.68303,0.14404,0.14404,0.14404,0.10292,0.29689,0.0,0.06375685688474494,Low Risk
2.4221,0.1551,0.05601,0.19804,0.097198,0.037218,0.057917,0.12537,1.0356,2911.4,0.023154,0.078667,0.03617,0.052272,-0.001159,0.088225,0.10457,0.085915,0.024034,0.72568,0.0394,0.024034,0.024034,0.015386,0.22984,0.0,0.038595917352137896,Low Risk
45.306,0.1551,0.20625,0.022225,1.284,0.21517,0.22277,1.5853,5.4748,230.24,0.17594,0.20625,0.21827,0.21517,0.0,1.0267,1.6104,0.81875,0.2277,0.8534,0.23245,0.2277,0.2277,0.18354,0.14139,0.0,0.01167368977051198,Low Risk
2.4284,0.27486,0.19619,0.071437,0.4537,0.27922,0.21343,0.4537,0.74682,804.49,0.19313,0.19619,0.19313,0.27922,0.27486,2.8292,0.41054,0.33049,0.27486,0.33049,0.27486,0.27486,0.27486,0.27486,0.66951,0.0,0.0402258042012239,Low Risk
-0.51628,-0.39585,-0.054322,-0.22456,-0.12348,-0.16769,-0.038991,-0.12348,0.25396,-2955.9,-0.047084,-0.054322,-0.047084,-0.16769,-0.39585,-0.21966,-0.14911,0.012465,-0.14535,0.012465,-0.14535,-0.14535,-0.14535,-0.14535,0.97477,0.0,0.1391057562630678,Low Risk
-0.36858,-0.2281,-0.037858,7.337411999999984,-0.017978,-0.0548,-0.010682,-0.017978,0.29333,-20303.0,-0.049705,-0.037858,-0.049705,-0.0548,-0.23357,-0.13401,-0.083651,0.1171,-0.071948,0.1171,-0.071948,-0.071948,-0.071948,-0.071948,0.86009,0.0,0.044790062193968395,Low Risk
403.54,0.1551,0.22614,0.020539,1.292,0.57449,0.22797,1.6361,1.8586,223.09,0.18002,0.2245,0.22797,0.57032,0.0,0.282825,1.7231,0.621,0.57915,0.64603,0.58058,0.57915,0.57915,0.45732,0.33611,0.0,0.0803489551152773,Low Risk
62.145,0.1551,0.14352,0.035966,0.6392,0.30453,0.15796,0.93398,2.0502,390.8,0.094878,0.25833,0.14473,0.54816,0.0,6.6561,0.85576,0.61633,0.30711,0.64112,0.31201,0.30711,0.30711,0.20132,0.35888,0.0,0.018872657750559765,Low Risk
0.34296,0.10012,0.033757,0.49139,0.15422,0.028537,0.091053,0.14102,1.0453,2588.3,0.090132,0.033757,0.081611,0.028537,0.10633,0.79945,0.15493,0.45416,0.068992,0.55469,0.068992,0.068992,0.068992,0.076195,0.44531,0.0,0.036194774985935985,Low Risk
0.64688,0.11928,0.060934,0.22679,0.11882,0.1006,0.04762,0.092887,1.2937,3929.5,0.047533,0.060934,0.034236,0.1006,0.13627,0.61994,0.14892,0.15364,0.056519,0.62048,0.056519,0.056519,0.056519,0.078471,0.37952,0.0,0.0243927224387797,Low Risk
0.1149,0.054345,0.011353,0.28101,0.10497,0.033367,0.023896,0.12178,0.62409,2997.3,0.008995,0.011353,0.012292,0.033367,0.037409,0.054088,0.079734,0.39553,0.036125,0.51916,0.036125,0.036125,0.036125,0.026435,0.45307,0.0,0.02049601331762055,Low Risk
1.9202,0.52446,0.16261,0.020589,1.3234,0.20107,0.19993,1.5603,2.7988,233.93,0.12758,0.16261,0.15793,0.20107,0.42192,0.69764,1.6274,0.83475,0.19528,0.8732,0.19528,0.19528,0.19528,0.15775,0.12,0.0,0.0022213167596323753,Low Risk
0.0,0.1551,0.0,0.010123,3.6709,0.0,0.7681151999999999,3.6709,1.2861,99.432,0.081505,0.00245,0.081505,0.005638,0.20777,0.56462,0.38809,0.41681,0.18759,0.50378,0.19524,0.18759,0.18759,0.18759,0.48337,0.0,0.02711397398337094,Low Risk
0.45343,0.16638,0.043077,0.55162,0.000842,0.028073,0.000807,0.000842,1.0342,37395.11999999996,-0.013187,0.043077,-0.013187,0.028073,0.16638,-0.045862,-0.013805,0.30248,-0.008594,0.30403,-0.008594,-0.008594,-0.008594,-0.008594,0.62249,0.0,0.05885258447424813,Low Risk
-0.003586,-0.10971,-0.000359,0.28915,0.086814,-0.000467,0.040803,0.082754,0.7369,4410.7,-0.013616,-0.000359,-0.015618,-0.000467,-0.094964,-0.081129,-0.047011,0.35079,-0.020314,0.56,-0.020314,-0.020314,-0.020314,-0.01771,0.43212,0.0,0.0420702440709499,Low Risk
0.63845,0.24689,0.057573,0.12279,0.17917,0.13568,0.063915,0.27317,1.1235,1336.1,0.03685,0.057573,0.058845,0.13568,0.16838,0.51335,0.31272,0.39298,0.13868,0.50091,0.13868,0.13868,0.13868,0.086845,0.44346,0.0,0.011800739786281487,Low Risk
1.5142,0.1551,0.018002,0.33799,0.12714,0.042898,0.034522,0.15045,1.2713,2426.1,0.024547,0.017996,0.029894,0.042883,0.052246,0.21945,0.13028,0.46347,0.071235,0.47374,0.099565,0.071235,0.071235,0.058494,0.5468,0.0,0.058510993565218675,Low Risk
2.0259,0.4885,0.16835,0.03915,0.6723,0.20945,0.20074,0.80226,1.6182,454.96,0.12644,0.16835,0.15896,0.20945,0.38634,0.56049,0.69562,0.66248,0.19777,0.68947,0.19777,0.19777,0.19777,0.15732,0.28431,0.0,0.0017757345642146541,Low Risk
0.15189,0.003398,0.014986,0.5284,-0.000744,0.045401,0.004764,0.018069,1.02665,20200.0,-0.001614,0.014986,0.003346,0.045401,-0.025845,0.282825,0.17239,0.08164,0.010138,0.88035,0.010138,0.010138,0.010138,-0.004889,0.01154008,0.0,0.09450774551785285,Low Risk
0.25979,0.074436,0.025372,0.0802,0.35602,0.03669,0.068217,0.35274,1.0762,1034.8,0.014945,0.025372,0.014311,0.03669,0.095306,0.13704,0.074317,0.68981,0.020695,0.69101,0.020695,0.020695,0.020695,0.021612,0.27846,0.0,0.0,
0.046143,-0.24615,0.00513,0.41615,0.10167,0.009686,0.045421,0.10167,0.59979,3590.1,0.015257,0.00513,0.015257,0.009686,-0.24615,0.11658,0.059938,0.1215,0.028803,0.48438,0.028803,0.028803,0.028803,0.028803,0.48054,0.0,0.017183754366077345,Low Risk
0.54268,0.049467,0.051649,0.055489,0.52294,0.065274,0.1619,0.55,0.92791,663.64,0.031174,0.051649,0.039141,0.065274,0.039398,0.38666,0.16769,0.61709,0.049467,0.69412,0.049467,0.049467,0.049467,0.039398,0.29498,0.0,0.027460697827287744,Low Risk
3.3088,0.1551,0.37491,0.003721,9.1416,0.64224,0.41295,9.1416,11.254,39.927,0.38315,0.37242,0.38315,0.63797,0.61256,11.565,9.36795199999999,0.91996,0.65635,0.92262,0.7241655999999999,0.65635,0.65635,0.6059115999999999,0.066069,0.0,0.046776085537100776,Low Risk
1.0716,0.47608,0.096449,0.049317,0.57282,0.17753,0.13564,0.67311,0.77904,542.26,0.077543,0.096449,0.097753,0.17753,0.37531,0.58908,0.48823,0.60407,0.17993,0.60645,0.17993,0.17993,0.17993,0.14273,0.36854,0.0,0.0011304347826086956,Low Risk
0.75956,0.42175,0.070381,0.017766,1.7521,0.10738,0.14385,1.9227,1.2606,189.83,0.063018,0.070381,0.075782,0.10738,0.34612,0.49932,1.0129,0.87372,0.11563,0.87372,0.11563,0.11563,0.11563,0.096151,0.11415,0.0,0.0,
1.8716,0.91608,0.15712,0.012521,2.238,0.31692,0.1773,2.7322,5.2073,133.59,0.13196,0.15712,0.16403,0.31692,0.74274,1.6733,2.5276,0.72116,0.33084,0.72116,0.33084,0.33084,0.33084,0.26616,0.13089,0.0,0.0028024984684295387,Low Risk
0.19285,0.22993,0.018768,0.1889,0.15533,0.030925,0.040052,0.17163,1.8686,2126.7,0.014401,0.018768,0.018203,0.030925,0.17643,0.25203,0.09731,0.6016,0.029995,0.67789,0.029995,0.029995,0.029995,0.023729,0.30824,0.0,0.001625,Low Risk
14.948,0.1551,0.13361,0.035804,0.88335,0.29954,0.14875,0.88335,3.0135,413.2,0.12558,0.13715,0.12558,0.30748,0.18605,7.1441,1.683,0.4676,0.28155,0.83113,0.30159,0.28155,0.28155,0.28155,0.16729,0.0,0.006337553656662125,Low Risk
185.93,0.1551,0.21978,0.024043,1.1677,0.39674,0.23721,1.4321,1.9127,254.86,0.18355,0.23187,0.22735,0.41858,0.0,1.1528,1.3806,0.69802,0.41042,0.701,0.41255,0.41042,0.41042,0.33135,0.29727,0.0,0.01801040071325684,Low Risk
0.78209,0.45359,0.072602,0.092975,0.33238,0.18511,0.072527,0.33238,0.93784,1098.1,0.067971,0.072602,0.067971,0.18511,0.45359,0.50638,0.32001,0.42389,0.1733,0.43868,0.1733,0.1733,0.1733,0.1733,0.54156,0.0,0.0013333333333333333,Low Risk
0.38983,0.19891,0.037738,0.090419,0.34613,0.073859,0.060633,0.36133,1.682,1010.2,0.034806,0.037738,0.037356,0.073859,0.18691,0.36343,0.22262,0.61366,0.073112,0.61366,0.073112,0.073112,0.073112,0.068121,0.32842,0.0,0.0009,Low Risk
